data_celltemp,data_cellpres,data_co2,data_co2abs,data_h2o,data_h2oabs,data_h2odewpoint,data_ivolt,data_raw_co2_co2ref,data_raw_co2_h2o_h2oref,data_raw_co2_h2o,data_datetimer,data
"5.14112e1","1.00547e2","4.59679e2","9.4372987e-2","1.65003e1","1.0141181e-1","1.45186e1","1.3481445e1","3800817","1918168","","2016-10-10T13:25:42.979272",""
"5.14112e1","1.00525e2","4.59808e2","9.4371194e-2","1.65054e1","1.0141253e-1","1.45199e1","1.3474731e1","3800870","1918155","","2016-10-10T13:25:45.975860",""
"5.14112e1","1.00489e2","4.60536e2","9.4444036e-2","1.65161e1","1.0142505e-1","1.45245e1","1.3434448e1","3801115","1918164","","2016-10-10T13:25:54.987296",""
"5.14112e1","1.00511e2","4.60402e2","9.4444990e-2","1.65109e1","1.0142338e-1","1.45230e1","1.3434448e1","3800794","1918242","","2016-10-10T13:25:57.991897",""
"5.14112e1","1.00489e2","4.60539e2","9.4444513e-2","1.65162e1","1.0142517e-1","1.45245e1","1.3454589e1","3800870","1918208","","2016-10-10T13:26:00.983211",""
"5.14112e1","1.00489e2","4.60544e2","9.4445228e-2","1.65160e1","1.0142445e-1","1.45243e1","1.3461303e1","3800873","1918113","","2016-10-10T13:26:03.990750",""
"5.14112e1","1.00533e2","4.60238e2","9.4441652e-2","1.65066e1","1.0142576e-1","1.45224e1","1.3468017e1","3800520","1918181","","2016-10-10T13:26:06.977770",""
"5.14112e1","1.00533e2","4.60239e2","9.4441766e-2","1.65073e1","1.0142850e-1","1.45230e1","1.3474731e1","3800768","1918178","","2016-10-10T13:36:10.081850",""
"5.14112e1","1.00511e2","4.60382e2","9.4442129e-2","1.65116e1","1.0142648e-1","1.45237e1","1.3461303e1","3800774","1918215","","2016-10-10T13:36:13.079255",""
"5.14112e1","1.00511e2","4.60390e2","9.4443197e-2","1.65115e1","1.0142576e-1","1.45235e1","1.3454589e1","3800946","1918187","","2016-10-10T13:36:16.074548",""
"5.14112e1","1.00489e2","4.60500e2","9.4438791e-2","1.65163e1","1.0142588e-1","1.45247e1","1.3474731e1","3800737","1918099","","2016-10-10T13:36:19.076108",""
"5.14112e1","1.00511e2","4.60379e2","9.4441652e-2","1.65117e1","1.0142683e-1","1.45237e1","1.3474731e1","3800702","1918163","","2016-10-10T13:36:22.072959",""
"5.14112e1","1.00511e2","4.60373e2","9.4440698e-2","1.65120e1","1.0142791e-1","1.45240e1","1.3474731e1","3800632","1918153","","2016-10-10T13:36:25.077398",""
"5.14112e1","1.00511e2","4.60360e2","9.4438905e-2","1.65120e1","1.0142827e-1","1.45241e1","1.3454589e1","3800540","1918098","","2016-10-10T13:36:28.081890",""
"5.14112e1","1.00497e2","4.61423e2","9.4580650e-2","1.65196e1","1.0144770e-1","1.45290e1","1.3441162e1","3800333","1918120","","2016-10-10T13:36:37.075540",""
"5.14112e1","1.00497e2","4.61437e2","9.4582796e-2","1.65197e1","1.0144805e-1","1.45291e1","1.3454589e1","3800843","1918086","","2016-10-10T13:36:40.077023",""
"5.14112e1","1.00497e2","4.61436e2","9.4582557e-2","1.65196e1","1.0144782e-1","1.45291e1","1.3474731e1","3800933","1918153","","2016-10-10T13:36:43.080115",""
"5.14112e1","1.00497e2","4.61446e2","9.4584102e-2","1.65198e1","1.0144841e-1","1.45292e1","1.3474731e1","3800605","1918124","","2016-10-10T13:36:46.075302",""
"5.14112e1","1.00497e2","4.61427e2","9.4581241e-2","1.65191e1","1.0144567e-1","1.45286e1","1.3481445e1","3800766","1918095","","2016-10-10T13:36:49.071900",""
"5.14112e1","1.00475e2","4.61589e2","9.4584226e-2","1.65241e1","1.0144615e-1","1.45298e1","1.3474731e1","3800843","1918177","","2016-10-10T13:36:52.059929",""
"5.14112e1","1.00497e2","4.61439e2","9.4583034e-2","1.65195e1","1.0144734e-1","1.45290e1","1.3454589e1","3800394","1918034","","2016-10-10T13:36:55.049224",""
"5.14112e1","1.00475e2","4.61579e2","9.4582910e-2","1.65250e1","1.0144996e-1","1.45307e1","1.3454589e1","3800784","1918258","","2016-10-10T13:46:58.056076",""
"5.14112e1","1.00475e2","4.61597e2","9.4585418e-2","1.65247e1","1.0144853e-1","1.45304e1","1.3454589e1","3801047","1918138","","2016-10-10T13:47:01.062539",""
"5.14112e1","1.00475e2","4.61576e2","9.4582433e-2","1.65249e1","1.0144948e-1","1.45306e1","1.3454589e1","3800563","1918202","","2016-10-10T13:47:04.055832",""
"5.14112e1","1.00453e2","4.61704e2","9.4580526e-2","1.65300e1","1.0145044e-1","1.45319e1","1.3447875e1","3800860","1918160","","2016-10-10T13:47:07.044301",""
"5.14112e1","1.00475e2","4.61546e2","9.4578142e-2","1.65250e1","1.0145008e-1","1.45307e1","1.3454589e1","3800321","1918134","","2016-10-10T13:47:10.037740",""
"5.14112e1","1.00483e2","4.62282e2","9.4692583e-2","1.65215e1","1.0144293e-1","1.45287e1","1.3454589e1","3801305","1918175","","2016-10-10T13:47:19.024741",""
"5.14112e1","1.00483e2","4.62296e2","9.4694614e-2","1.65213e1","1.0144221e-1","1.45285e1","1.3454589e1","3800885","1918139","","2016-10-10T13:47:22.014044",""
"5.14112e1","1.00483e2","4.62312e2","9.4696998e-2","1.65211e1","1.0144138e-1","1.45283e1","1.3474731e1","3800924","1918152","","2016-10-10T13:47:25.008882",""
"5.14112e1","1.00483e2","4.62291e2","9.4694013e-2","1.65213e1","1.0144221e-1","1.45285e1","1.3468017e1","3800484","1918185","","2016-10-10T13:47:28.000603",""
"5.14112e1","1.00461e2","4.62439e2","9.4694852e-2","1.65260e1","1.0144138e-1","1.45295e1","1.3481445e1","3800793","1918164","","2016-10-10T13:47:30.987195",""
"5.14112e1","1.00461e2","4.62455e2","9.4697237e-2","1.65260e1","1.0144138e-1","1.45295e1","1.3481445e1","3800723","1918173","","2016-10-10T13:47:33.976374",""
"5.14112e1","1.00461e2","4.62447e2","9.4696044e-2","1.65259e1","1.0144090e-1","1.45294e1","1.3441162e1","3801102","1918075","","2016-10-10T13:47:36.961706",""
"5.14112e1","1.00461e2","4.62450e2","9.4696521e-2","1.65256e1","1.0143983e-1","1.45291e1","1.3441162e1","3800853","1918140","","2016-10-10T13:47:39.948783",""
"5.14112e1","1.00461e2","4.62454e2","9.4696998e-2","1.65255e1","1.0143947e-1","1.45290e1","1.3454589e1","3800871","1918116","","2016-10-10T13:47:42.935096",""
"5.14112e1","1.00483e2","4.62315e2","9.4697475e-2","1.65207e1","1.0143947e-1","1.45279e1","1.3447875e1","3800641","1918127","","2016-10-10T13:57:46.021163",""
"5.14112e1","1.00461e2","4.62447e2","9.4696044e-2","1.65257e1","1.0144031e-1","1.45292e1","1.3454589e1","3801138","1918167","","2016-10-10T13:57:49.009651",""
"5.14112e1","1.00461e2","4.62421e2","9.4692344e-2","1.65257e1","1.0144031e-1","1.45292e1","1.3461303e1","3800306","1918038","","2016-10-10T13:57:51.998810",""
"5.14112e1","1.00464e2","4.62990e2","9.4777698e-2","1.65217e1","1.0142612e-1","1.45259e1","1.3474731e1","3800824","1918026","","2016-10-10T13:58:01.033079",""
"5.14112e1","1.00442e2","4.63139e2","9.4778652e-2","1.65261e1","1.0142445e-1","1.45267e1","1.3468017e1","3800812","1918130","","2016-10-10T13:58:04.021775",""
"5.14112e1","1.00420e2","4.63268e2","9.4776868e-2","1.65312e1","1.0142540e-1","1.45280e1","1.3468017e1","3800458","1918105","","2016-10-10T13:58:07.010675",""
"5.14112e1","1.00442e2","4.63115e2","9.4775199e-2","1.65265e1","1.0142600e-1","1.45270e1","1.3474731e1","3800474","1918110","","2016-10-10T13:58:09.999014",""
"5.14112e1","1.00442e2","4.63131e2","9.4777584e-2","1.65265e1","1.0142624e-1","1.45271e1","1.3481445e1","3801156","1918175","","2016-10-10T13:58:13.003769",""
"5.14112e1","1.00420e2","4.63285e2","9.4779367e-2","1.65314e1","1.0142636e-1","1.45282e1","1.3454589e1","3800732","1918084","","2016-10-10T13:58:16.000275",""
"5.14112e1","1.00420e2","4.63281e2","9.4778776e-2","1.65313e1","1.0142564e-1","1.45281e1","1.3447875e1","3800944","1918213","","2016-10-10T13:58:18.990490",""
"5.14112e1","1.00420e2","4.63289e2","9.4779844e-2","1.65311e1","1.0142517e-1","1.45280e1","1.3441162e1","3800943","1918055","","2016-10-10T13:58:21.981312",""
"5.14112e1","1.00442e2","4.63149e2","9.4780206e-2","1.65264e1","1.0142540e-1","1.45269e1","1.3454589e1","3800721","1918121","","2016-10-10T13:58:24.972237",""
"5.14112e1","1.00420e2","4.63280e2","9.4778537e-2","1.65314e1","1.0142612e-1","1.45282e1","1.3454589e1","3800674","1918123","","2016-10-10T13:58:27.971892",""
"5.14112e1","1.00442e2","4.63139e2","9.4778652e-2","1.65263e1","1.0142517e-1","1.45268e1","1.3461303e1","3800671","1918145","","2016-10-10T13:58:30.980559",""
"5.14112e1","1.00429e2","4.63780e2","9.4858760e-2","1.65264e1","1.0141277e-1","1.45248e1","1.3447875e1","3801284","1918090","","2016-10-10T14:08:40.082546",""
"5.14112e1","1.00429e2","4.63797e2","9.4861268e-2","1.65262e1","1.0141205e-1","1.45247e1","1.3461303e1","3801372","1918167","","2016-10-10T14:08:43.074614",""
"5.14112e1","1.00451e2","4.63643e2","9.4859476e-2","1.65218e1","1.0141408e-1","1.45240e1","1.3474731e1","3800610","1918113","","2016-10-10T14:08:46.063248",""
"5.14112e1","1.00429e2","4.63773e2","9.4857692e-2","1.65267e1","1.0141408e-1","1.45251e1","1.3474731e1","3800652","1918156","","2016-10-10T14:08:49.053662",""
"5.14112e1","1.00451e2","4.63618e2","9.4855899e-2","1.65220e1","1.0141491e-1","1.45242e1","1.3474731e1","3800483","1918090","","2016-10-10T14:08:52.067926",""
"5.14112e1","1.00429e2","4.63735e2","9.4852209e-2","1.65270e1","1.0141527e-1","1.45254e1","1.3474731e1","3800834","1918113","","2016-10-10T14:08:55.058798",""
"5.14112e1","1.00429e2","4.63749e2","9.4854230e-2","1.65274e1","1.0141694e-1","1.45257e1","1.3474731e1","3801041","1918167","","2016-10-10T14:08:58.052158",""
"5.14112e1","1.00429e2","4.63750e2","9.4854469e-2","1.65270e1","1.0141527e-1","1.45254e1","1.3468017e1","3800938","1918105","","2016-10-10T14:09:01.045278",""
"5.14112e1","1.00429e2","4.63725e2","9.4850778e-2","1.65271e1","1.0141599e-1","1.45255e1","1.3447875e1","3800513","1918089","","2016-10-10T14:09:04.056856",""
"5.14112e1","1.00384e2","4.64012e2","9.4851255e-2","1.65370e1","1.0141682e-1","1.45280e1","1.3447875e1","3800615","1918135","","2016-10-10T14:09:07.041858",""
"5.14112e1","1.00384e2","4.63978e2","9.4846363e-2","1.65370e1","1.0141658e-1","1.45279e1","1.3454589e1","3800618","1918193","","2016-10-10T14:09:10.032492",""
"5.14112e1","1.00406e2","4.63844e2","9.4847555e-2","1.65318e1","1.0141527e-1","1.45265e1","1.3447875e1","3801082","1918117","","2016-10-10T14:09:13.026459",""
"5.14112e1","1.00384e2","4.64046e2","9.4856138e-2","1.65381e1","1.0142135e-1","1.45290e1","1.3300170e1","3800750","1918144","","2016-10-10T14:19:22.113320",""
"5.14112e1","1.00406e2","4.63927e2","9.4859476e-2","1.65335e1","1.0142230e-1","1.45280e1","1.3105468e1","3801371","1918122","","2016-10-10T14:19:25.121471",""
"5.14112e1","1.00406e2","4.63925e2","9.4859237e-2","1.65336e1","1.0142290e-1","1.45282e1","1.3400878e1","3800473","1918092","","2016-10-10T14:19:28.108887",""
"5.14112e1","1.00406e2","4.63917e2","9.4858045e-2","1.65336e1","1.0142290e-1","1.45282e1","1.3461303e1","3800732","1918107","","2016-10-10T14:19:31.110925",""
"5.14112e1","1.00429e2","4.63775e2","9.4858045e-2","1.65284e1","1.0142123e-1","1.45267e1","1.3454589e1","3800724","1918159","","2016-10-10T14:19:34.119196",""
"5.14112e1","1.00406e2","4.63931e2","9.4860076e-2","1.65334e1","1.0142207e-1","1.45280e1","1.3468017e1","3801447","1918152","","2016-10-10T14:19:37.116327",""
"5.14112e1","1.00429e2","4.63795e2","9.4861030e-2","1.65288e1","1.0142290e-1","1.45270e1","1.3461303e1","3800613","1918065","","2016-10-10T14:19:40.119337",""
"5.14112e1","1.00406e2","4.63946e2","9.4862222e-2","1.65336e1","1.0142266e-1","1.45281e1","1.3481445e1","3801023","1918088","","2016-10-10T14:19:43.117210",""
"5.14112e1","1.00406e2","4.63929e2","9.4859838e-2","1.65336e1","1.0142290e-1","1.45282e1","1.3474731e1","3800392","1918074","","2016-10-10T14:19:46.113303",""
"5.14112e1","1.00406e2","4.63897e2","9.4855184e-2","1.65339e1","1.0142421e-1","1.45285e1","1.3474731e1","3800517","1918131","","2016-10-10T14:19:49.100505",""
"5.14112e1","1.00429e2","4.63767e2","9.4856977e-2","1.65291e1","1.0142445e-1","1.45274e1","1.3468017e1","3800843","1918147","","2016-10-10T14:19:52.084681",""
"5.14112e1","1.00379e2","4.64251e2","9.4880819e-2","1.65358e1","1.0140657e-1","1.45260e1","1.3454589e1","3800930","1918073","","2016-10-10T14:20:01.059479",""
"5.14112e1","1.00379e2","4.64254e2","9.4881296e-2","1.65355e1","1.0140562e-1","1.45257e1","1.3454589e1","3800585","1918127","","2016-10-10T14:20:04.058132",""
"5.14112e1","1.00379e2","4.64256e2","9.4881534e-2","1.65357e1","1.0140633e-1","1.45259e1","1.3454589e1","3800741","1918217","","2016-10-10T14:20:07.048908",""
"5.14112e1","1.00379e2","4.64252e2","9.4881057e-2","1.65360e1","1.0140776e-1","1.45262e1","1.3454589e1","3800811","1918090","","2016-10-10T14:30:10.146104",""
"5.14112e1","1.00379e2","4.64278e2","9.4884748e-2","1.65363e1","1.0140883e-1","1.45265e1","1.3447875e1","3800969","1918162","","2016-10-10T14:30:13.155239",""
"5.14112e1","1.00379e2","4.64279e2","9.4884872e-2","1.65367e1","1.0141038e-1","1.45268e1","1.3454589e1","3800961","1918170","","2016-10-10T14:30:16.156313",""
"5.14112e1","1.00401e2","4.64130e2","9.4883918e-2","1.65320e1","1.0141110e-1","1.45258e1","1.3454589e1","3800779","1918183","","2016-10-10T14:30:19.154174",""
"5.14112e1","1.00401e2","4.64135e2","9.4884634e-2","1.65315e1","1.0140907e-1","1.45254e1","1.3454589e1","3800788","1918016","","2016-10-10T14:30:22.142443",""
"5.14112e1","1.00401e2","4.64140e2","9.4885349e-2","1.65317e1","1.0140979e-1","1.45255e1","1.3468017e1","3800887","1918107","","2016-10-10T14:30:25.138185",""
"5.14112e1","1.00401e2","4.64133e2","9.4884395e-2","1.65321e1","1.0141146e-1","1.45259e1","1.3461303e1","3800823","1918193","","2016-10-10T14:30:28.135032",""
"5.14112e1","1.00379e2","4.64258e2","9.4881887e-2","1.65366e1","1.0140991e-1","1.45267e1","1.3474731e1","3800553","1918152","","2016-10-10T14:30:31.122576",""
"5.14112e1","1.00401e2","4.64132e2","9.4884271e-2","1.65312e1","1.0140788e-1","1.45251e1","1.3481445e1","3800699","1918101","","2016-10-10T14:30:34.112024",""
"5.14112e1","1.00365e2","4.64251e2","9.4868183e-2","1.65360e1","1.0139477e-1","1.45240e1","1.3441162e1","3801089","1918212","","2016-10-10T14:30:43.072521",""
"5.14112e1","1.00365e2","4.64256e2","9.4868774e-2","1.65359e1","1.0139453e-1","1.45240e1","1.3441162e1","3800515","1918121","","2016-10-10T14:30:46.062958",""
"5.14112e1","1.00379e2","4.64183e2","9.4871044e-2","1.65328e1","1.0139405e-1","1.45232e1","1.3447875e1","3800722","1918086","","2016-10-10T14:30:49.063037",""
"5.14112e1","1.00401e2","4.64033e2","9.4869852e-2","1.65280e1","1.0139405e-1","1.45221e1","1.3454589e1","3800592","1918022","","2016-10-10T14:30:52.056611",""
"5.14112e1","1.00365e2","4.64245e2","9.4867229e-2","1.65358e1","1.0139393e-1","1.45239e1","1.3454589e1","3800601","1918062","","2016-10-10T14:30:55.040674",""
"5.14112e1","1.00365e2","4.64279e2","9.4872112e-2","1.65358e1","1.0139381e-1","1.45238e1","1.3461303e1","3800691","1918101","","2016-10-10T14:40:58.127126",""
"5.14112e1","1.00387e2","4.64135e2","9.4871873e-2","1.65303e1","1.0139119e-1","1.45221e1","1.3441162e1","3800989","1918015","","2016-10-10T14:41:01.127342",""
"5.14112e1","1.00387e2","4.64113e2","9.4868659e-2","1.65305e1","1.0139203e-1","1.45223e1","1.3447875e1","3800819","1918215","","2016-10-10T14:41:04.121314",""
"5.14112e1","1.00365e2","4.64235e2","9.4865674e-2","1.65353e1","1.0139203e-1","1.45234e1","1.3474731e1","3800643","1918142","","2016-10-10T14:41:07.118984",""
"5.14112e1","1.00387e2","4.64088e2","9.4865083e-2","1.65306e1","1.0139250e-1","1.45224e1","1.3474731e1","3800864","1918246","","2016-10-10T14:41:10.117483",""
"5.14112e1","1.00387e2","4.64067e2","9.4862098e-2","1.65306e1","1.0139250e-1","1.45224e1","1.3474731e1","3800829","1918118","","2016-10-10T14:41:13.122629",""
"5.14112e1","1.00365e2","4.64215e2","9.4862813e-2","1.65351e1","1.0139083e-1","1.45232e1","1.3474731e1","3801003","1918053","","2016-10-10T14:41:17.029319",""
"5.14112e1","1.00374e2","4.63896e2","9.4824552e-2","1.65284e1","1.0137045e-1","1.45182e1","1.3447875e1","3800839","1917992","","2016-10-10T14:41:29.033977",""
"5.14112e1","1.00374e2","4.63915e2","9.4827289e-2","1.65283e1","1.0136997e-1","1.45181e1","1.3454589e1","3800458","1918031","","2016-10-10T14:41:32.021094",""
"5.14112e1","1.00396e2","4.63765e2","9.4826221e-2","1.65235e1","1.0137009e-1","1.45170e1","1.3461303e1","3800600","1918132","","2016-10-10T14:41:35.014470",""
"5.14112e1","1.00374e2","4.63900e2","9.4825143e-2","1.65283e1","1.0136985e-1","1.45181e1","1.3468017e1","3800515","1918219","","2016-10-10T14:41:38.006036",""
"5.14112e1","1.00396e2","4.63767e2","9.4826459e-2","1.65241e1","1.0137295e-1","1.45177e1","1.3474731e1","3801107","1918199","","2016-10-10T14:41:41.019197",""
"5.14112e1","1.00374e2","4.63906e2","9.4825983e-2","1.65285e1","1.0137081e-1","1.45183e1","1.3481445e1","3800694","1918150","","2016-10-10T14:41:44.018587",""
"5.14112e1","1.00352e2","4.64054e2","9.4826812e-2","1.65333e1","1.0137081e-1","1.45194e1","1.3468017e1","3800608","1918117","","2016-10-10T14:51:47.097838",""
"5.14112e1","1.00374e2","4.63914e2","9.4827175e-2","1.65281e1","1.0136926e-1","1.45180e1","1.3468017e1","3800762","1918100","","2016-10-10T14:51:50.101792",""
"5.14112e1","1.00352e2","4.64079e2","9.4830389e-2","1.65332e1","1.0137021e-1","1.45193e1","1.3474731e1","3800991","1918072","","2016-10-10T14:51:53.094745",""
"5.14112e1","1.00352e2","4.64104e2","9.4834089e-2","1.65331e1","1.0136997e-1","1.45193e1","1.3454589e1","3800775","1918083","","2016-10-10T14:51:56.093317",""
"5.14112e1","1.00360e2","4.63694e2","9.4782590e-2","1.65304e1","1.0136604e-1","1.45180e1","1.3468017e1","3800653","1918111","","2016-10-10T14:52:05.077523",""
"5.14112e1","1.00360e2","4.63706e2","9.4784259e-2","1.65297e1","1.0136318e-1","1.45173e1","1.3474731e1","3800796","1917971","","2016-10-10T14:52:08.070110",""
"5.14112e1","1.00360e2","4.63697e2","9.4783067e-2","1.65298e1","1.0136377e-1","1.45175e1","1.3468017e1","3800764","1918158","","2016-10-10T14:52:11.054603",""
"5.14112e1","1.00360e2","4.63687e2","9.4781513e-2","1.65299e1","1.0136389e-1","1.45175e1","1.3474731e1","3800617","1918021","","2016-10-10T14:52:14.046470",""
"5.14112e1","1.00338e2","4.63822e2","9.4780559e-2","1.65348e1","1.0136437e-1","1.45187e1","1.3474731e1","3800766","1918143","","2016-10-10T14:52:17.032450",""
"5.14112e1","1.00360e2","4.63679e2","9.4780445e-2","1.65300e1","1.0136437e-1","1.45176e1","1.3447875e1","3800758","1918152","","2016-10-10T14:52:20.029405",""
"5.14112e1","1.00316e2","4.63968e2","9.4781036e-2","1.65392e1","1.0136246e-1","1.45194e1","1.3434448e1","3800829","1918087","","2016-10-10T14:52:23.018035",""
"5.14112e1","1.00338e2","4.63832e2","9.4781990e-2","1.65341e1","1.0136139e-1","1.45181e1","1.3434448e1","3801145","1918116","","2016-10-10T14:52:26.005844",""
"5.14112e1","1.00338e2","4.63824e2","9.4780797e-2","1.65341e1","1.0136151e-1","1.45181e1","1.3454589e1","3801107","1918167","","2016-10-10T14:52:28.989398",""
"5.14112e1","1.00360e2","4.63688e2","9.4781751e-2","1.65291e1","1.0136091e-1","1.45168e1","1.3454589e1","3800758","1918099","","2016-10-10T14:52:31.979522",""
"5.14112e1","1.00360e2","4.63690e2","9.4781990e-2","1.65288e1","1.0135936e-1","1.45165e1","1.3454589e1","3800570","1918106","","2016-10-10T15:02:35.080090",""
"5.14112e1","1.00324e2","4.63399e2","9.4706535e-2","1.65283e1","1.0132384e-1","1.45105e1","1.3468017e1","3800649","1918136","","2016-10-10T15:02:44.044180",""
"5.14112e1","1.00324e2","4.63403e2","9.4707126e-2","1.65286e1","1.0132527e-1","1.45108e1","1.3454589e1","3800460","1918103","","2016-10-10T15:02:47.031185",""
"5.14112e1","1.00324e2","4.63393e2","9.4705696e-2","1.65281e1","1.0132336e-1","1.45104e1","1.3454589e1","3801009","1917967","","2016-10-10T15:02:50.023095",""
"5.14112e1","1.00324e2","4.63424e2","9.4710111e-2","1.65283e1","1.0132420e-1","1.45105e1","1.3454589e1","3800854","1918137","","2016-10-10T15:02:53.011656",""
"5.14112e1","1.00324e2","4.63419e2","9.4709396e-2","1.65285e1","1.0132491e-1","1.45107e1","1.3454589e1","3800613","1918059","","2016-10-10T15:02:55.996442",""
"5.14112e1","1.00324e2","4.63408e2","9.4707727e-2","1.65287e1","1.0132575e-1","1.45109e1","1.3454589e1","3800610","1918120","","2016-10-10T15:02:58.986706",""
"5.14112e1","1.00324e2","4.63424e2","9.4710111e-2","1.65285e1","1.0132467e-1","1.45107e1","1.3447875e1","3800559","1918037","","2016-10-10T15:03:01.980053",""
"5.14112e1","1.00324e2","4.63395e2","9.4705934e-2","1.65285e1","1.0132467e-1","1.45107e1","1.3454589e1","3800193","1918056","","2016-10-10T15:03:04.965910",""
"5.14112e1","1.00346e2","4.63254e2","9.4706058e-2","1.65235e1","1.0132443e-1","1.45095e1","1.3461303e1","3800564","1918049","","2016-10-10T15:03:07.959358",""
"5.14112e1","1.00346e2","4.63267e2","9.4707965e-2","1.65239e1","1.0132575e-1","1.45098e1","1.3468017e1","3800905","1918192","","2016-10-10T15:03:10.947093",""
"5.14112e1","1.00368e2","4.63146e2","9.4710941e-2","1.65193e1","1.0132682e-1","1.45089e1","1.3481445e1","3800840","1918095","","2016-10-10T15:03:13.948716",""
"5.14112e1","1.00346e2","4.63297e2","9.4712257e-2","1.65244e1","1.0132801e-1","1.45103e1","1.3468017e1","3800740","1918141","","2016-10-10T15:03:16.944485",""
"5.14112e1","1.00324e2","4.63503e2","9.4721555e-2","1.65318e1","1.0133898e-1","1.45138e1","1.3461303e1","3800326","1918165","","2016-10-10T15:13:28.933811",""
"5.14112e1","1.00324e2","4.63496e2","9.4720478e-2","1.65316e1","1.0133814e-1","1.45136e1","1.3474731e1","3800843","1918027","","2016-10-10T15:13:31.919162",""
"5.14112e1","1.00346e2","4.63328e2","9.4716787e-2","1.65270e1","1.0133886e-1","1.45127e1","1.3481445e1","3800547","1918129","","2016-10-10T15:13:34.911224",""
"5.14112e1","1.00346e2","4.63327e2","9.4716663e-2","1.65270e1","1.0133886e-1","1.45127e1","1.3468017e1","3800971","1918151","","2016-10-10T15:13:37.896749",""
"5.14112e1","1.00346e2","4.63307e2","9.4713802e-2","1.65273e1","1.0134029e-1","1.45130e1","1.3481445e1","3800246","1918061","","2016-10-10T15:13:40.888805",""
"5.14112e1","1.00346e2","4.63316e2","9.4715118e-2","1.65270e1","1.0133898e-1","1.45127e1","1.3481445e1","3800869","1918142","","2016-10-10T15:13:43.879759",""
"5.14112e1","1.00346e2","4.63289e2","9.4711179e-2","1.65271e1","1.0133945e-1","1.45128e1","1.3474731e1","3800743","1918150","","2016-10-10T15:13:46.876042",""
"5.14112e1","1.00346e2","4.63292e2","9.4711656e-2","1.65271e1","1.0133934e-1","1.45128e1","1.3447875e1","3800729","1918073","","2016-10-10T15:13:49.871370",""
"5.14112e1","1.00302e2","4.63550e2","9.4707841e-2","1.65370e1","1.0134053e-1","1.45153e1","1.3454589e1","3800672","1918189","","2016-10-10T15:13:52.886630",""
"5.14112e1","1.00324e2","4.63411e2","9.4708318e-2","1.65320e1","1.0133981e-1","1.45140e1","1.3447875e1","3800966","1918156","","2016-10-10T15:13:55.900542",""
"5.14112e1","1.00310e2","4.63300e2","9.4679355e-2","1.65279e1","1.0130965e-1","1.45080e1","1.3474731e1","3800811","1918111","","2016-10-10T15:14:01.897040",""
"5.14112e1","1.00333e2","4.63126e2","9.4674825e-2","1.65232e1","1.0131025e-1","1.45070e1","1.3474731e1","3800463","1918193","","2016-10-10T15:14:04.886114",""
"5.14112e1","1.00333e2","4.63142e2","9.4677085e-2","1.65230e1","1.0130929e-1","1.45068e1","1.3481445e1","3800870","1917981","","2016-10-10T15:14:07.878854",""
"5.14112e1","1.00310e2","4.63273e2","9.4675540e-2","1.65275e1","1.0130774e-1","1.45076e1","1.3454589e1","3801000","1918014","","2016-10-10T15:24:10.970748",""
"5.14112e1","1.00310e2","4.63286e2","9.4677324e-2","1.65274e1","1.0130727e-1","1.45075e1","1.3280029e1","3800927","1918077","","2016-10-10T15:24:13.958828",""
"5.14112e1","1.00310e2","4.63308e2","9.4680547e-2","1.65275e1","1.0130774e-1","1.45076e1","1.3118896e1","3801133","1918100","","2016-10-10T15:24:16.949462",""
"5.14112e1","1.00333e2","4.63167e2","9.4680786e-2","1.65230e1","1.0130929e-1","1.45068e1","1.3441162e1","3800638","1918146","","2016-10-10T15:24:19.944414",""
"5.14112e1","1.00310e2","4.63305e2","9.4680070e-2","1.65276e1","1.0130834e-1","1.45077e1","1.3454589e1","3801025","1918106","","2016-10-10T15:24:22.957474",""
"5.14112e1","1.00333e2","4.63162e2","9.4679946e-2","1.65229e1","1.0130894e-1","1.45067e1","1.3461303e1","3800744","1918169","","2016-10-10T15:24:25.942768",""
"5.14112e1","1.00333e2","4.63156e2","9.4679117e-2","1.65231e1","1.0130977e-1","1.45069e1","1.3454589e1","3800356","1918027","","2016-10-10T15:24:28.946342",""
"5.14112e1","1.00355e2","4.63016e2","9.4679470e-2","1.65186e1","1.0131132e-1","1.45062e1","1.3461303e1","3801011","1918050","","2016-10-10T15:24:31.948582",""
"5.14112e1","1.00310e2","4.63305e2","9.4680185e-2","1.65284e1","1.0131156e-1","1.45085e1","1.3474731e1","3801044","1918132","","2016-10-10T15:24:34.945397",""
"5.14112e1","1.00333e2","4.62652e2","9.4606037e-2","1.65149e1","1.0127520e-1","1.44993e1","1.3441162e1","3800446","1918007","","2016-10-10T15:24:43.967851",""
"5.14112e1","1.00310e2","4.62802e2","9.4607229e-2","1.65199e1","1.0127556e-1","1.45005e1","1.3441162e1","3800647","1918064","","2016-10-10T15:24:46.954962",""
"5.14112e1","1.00310e2","4.62822e2","9.4610090e-2","1.65199e1","1.0127568e-1","1.45005e1","1.3454589e1","3801348","1918172","","2016-10-10T15:24:49.940361",""
"5.14112e1","1.00310e2","4.62816e2","9.4609260e-2","1.65200e1","1.0127604e-1","1.45006e1","1.3447875e1","3800804","1918086","","2016-10-10T15:24:52.938711",""
"5.14112e1","1.00333e2","4.62681e2","9.4610214e-2","1.65154e1","1.0127711e-1","1.44997e1","1.3454589e1","3800732","1918134","","2016-10-10T15:24:55.936341",""
